Date,Open,High,Low,Close,Adj Close,Volume
2013-10-21,5.701900,5.731700,5.696000,5.700500,5.700500,0
2013-10-22,5.712300,5.753000,5.710300,5.711900,5.711900,0
2013-10-23,5.718400,5.749600,5.677300,5.718400,5.718400,0
2013-10-24,5.704900,5.713800,5.639800,5.705200,5.705200,0
2013-10-25,5.667400,5.674100,5.640500,5.669600,5.669600,0
2013-10-28,5.652200,5.658000,5.636100,5.650700,5.650700,0
2013-10-29,5.627200,5.630400,5.585400,5.630300,5.630300,0
2013-10-30,5.588300,5.621300,5.568500,5.589200,5.589200,0
2013-10-31,5.588300,5.652200,5.586200,5.589600,5.589600,0
2013-11-01,5.623900,5.663400,5.615000,5.623800,5.623800,0
2013-11-04,5.645100,5.668000,5.635700,5.644200,5.644200,0
2013-11-05,5.655200,5.695600,5.640800,5.655900,5.655900,0
2013-11-06,5.684100,5.689800,5.668900,5.684900,5.684900,0
2013-11-07,5.671300,5.727700,5.637500,5.669800,5.669800,0
2013-11-08,5.718200,5.781500,5.704900,5.719200,5.719200,0
2013-11-11,5.766900,5.773300,5.722500,5.765900,5.765900,0
2013-11-12,5.754500,5.794900,5.737100,5.755100,5.755100,0
2013-11-13,5.758600,5.792400,5.749300,5.758700,5.758700,0
2013-11-14,5.773200,5.783600,5.751100,5.771700,5.771700,0
2013-11-15,5.731000,5.756100,5.711600,5.730900,5.730900,0
2013-11-18,5.726200,5.757500,5.722300,5.726100,5.726100,0
2013-11-19,5.739400,5.771600,5.719400,5.740900,5.740900,0
2013-11-20,5.739600,5.742400,5.694500,5.739300,5.739300,0
2013-11-21,5.714600,5.715900,5.633900,5.713100,5.713100,0
2013-11-22,5.623900,5.634900,5.550600,5.623000,5.623000,0
2013-11-25,5.559300,5.618800,5.541800,5.558800,5.558800,0
2013-11-26,5.603300,5.611700,5.554800,5.601000,5.601000,0
2013-11-27,5.554900,5.567000,5.505900,5.553800,5.553800,0
2013-11-28,5.547300,5.578900,5.532500,5.544700,5.544700,0
2013-11-29,5.526600,5.590100,5.509800,5.527000,5.527000,0
2013-12-02,5.586700,5.625200,5.579800,5.586000,5.586000,0
2013-12-03,5.578400,5.583300,5.544100,5.578600,5.578600,0
2013-12-04,5.567000,5.574300,5.506200,5.568900,5.568900,0
2013-12-05,5.555700,5.601100,5.535700,5.554700,5.554700,0
2013-12-06,5.571500,5.612900,5.557300,5.572000,5.572000,0
2013-12-09,5.594900,5.608200,5.572700,5.594000,5.594000,0
2013-12-10,5.576200,5.599600,5.566700,5.576100,5.576100,0
2013-12-11,5.582600,5.591600,5.540100,5.584100,5.584100,0
2013-12-12,5.558100,5.579900,5.501200,5.560600,5.560600,0
2013-12-13,5.527700,5.554800,5.515800,5.529800,5.529800,0
2013-12-16,5.539400,5.541900,5.469500,5.538600,5.538600,0
2013-12-17,5.496300,5.507000,5.445600,5.494600,5.494600,0
2013-12-18,5.446500,5.452300,5.415200,5.446800,5.446800,0
2013-12-19,5.429300,5.458000,5.414600,5.431800,5.431800,0
2013-12-20,5.444800,5.493000,5.442900,5.446500,5.446500,0
2013-12-23,5.488500,5.518900,5.471700,5.485400,5.485400,0
2013-12-24,5.483300,5.513300,5.473200,5.482700,5.482700,0
2013-12-25,5.472500,5.493300,5.470500,5.493000,5.493000,0
2013-12-26,5.473700,5.481100,5.450900,5.482400,5.482400,0
2013-12-27,5.454000,5.462100,5.424700,5.455000,5.455000,0
2013-12-30,5.432400,5.449100,5.407700,5.433900,5.433900,0
2013-12-31,5.417000,5.441700,5.408000,5.415300,5.415300,0
2014-01-01,5.388900,5.410200,5.251800,5.409000,5.409000,0
2014-01-02,5.393300,5.495400,5.391600,5.392900,5.392900,0
2014-01-03,5.494400,5.539500,5.483100,5.494200,5.494200,0
2014-01-06,5.511700,5.540400,5.507100,5.513300,5.513300,0
2014-01-07,5.532200,5.532200,5.483100,5.530600,5.530600,0
2014-01-08,5.498900,5.549700,5.492500,5.497300,5.497300,0
2014-01-09,5.512500,5.526500,5.477100,5.514300,5.514300,0
2014-01-10,5.494200,5.528100,5.476000,5.494000,5.494000,0
2014-01-13,5.538000,5.561600,5.524400,5.538400,5.538400,0
2014-01-14,5.533100,5.538700,5.468300,5.533400,5.533400,0
2014-01-15,5.451900,5.474900,5.428900,5.451500,5.451500,0
2014-01-16,5.461800,5.461900,5.389600,5.461100,5.461100,0
2014-01-17,5.448300,5.455200,5.401600,5.450200,5.450200,0
2014-01-20,5.401400,5.457900,5.397900,5.402100,5.402100,0
2014-01-21,5.438800,5.458800,5.419500,5.439100,5.439100,0
2014-01-22,5.430500,5.486400,5.421100,5.430900,5.430900,0
2014-01-23,5.450600,5.456300,5.357000,5.450900,5.450900,0
2014-01-24,5.334100,5.356300,5.293300,5.332700,5.332700,0
2014-01-27,5.326300,5.407800,5.317100,5.327200,5.327200,0
2014-01-28,5.365500,5.422700,5.364900,5.365900,5.365900,0
2014-01-29,5.384000,5.429800,5.377800,5.385300,5.385300,0
2014-01-30,5.394500,5.482800,5.377900,5.395700,5.395700,0
2014-01-31,5.488400,5.508200,5.454100,5.488800,5.488800,0
2014-02-03,5.492200,5.527500,5.482900,5.492200,5.492200,0
2014-02-04,5.497800,5.614700,5.489300,5.497500,5.497500,0
2014-02-05,5.597100,5.606700,5.554900,5.600600,5.600600,0
2014-02-06,5.560600,5.594400,5.551300,5.561500,5.561500,0
2014-02-07,5.553700,5.571100,5.529900,5.554100,5.554100,0
2014-02-10,5.524700,5.532900,5.464400,5.525000,5.525000,0
2014-02-11,5.478000,5.537200,5.478000,5.479900,5.479900,0
2014-02-12,5.523500,5.572600,5.517900,5.524200,5.524200,0
2014-02-13,5.518700,5.522100,5.449000,5.518900,5.518900,0
2014-02-14,5.480300,5.515100,5.478100,5.481700,5.481700,0
2014-02-17,5.500200,5.503400,5.484400,5.502700,5.502700,0
2014-02-18,5.493800,5.519700,5.458500,5.494500,5.494500,0
2014-02-19,5.442700,5.471500,5.426800,5.444100,5.444100,0
2014-02-20,5.462900,5.493700,5.422300,5.465300,5.465300,0
2014-02-21,5.490600,5.504800,5.443800,5.489000,5.489000,0
2014-02-24,5.449400,5.458100,5.413800,5.450800,5.450800,0
2014-02-25,5.449200,5.455900,5.420100,5.450100,5.450100,0
2014-02-26,5.435700,5.463300,5.419500,5.436500,5.436500,0
2014-02-27,5.423300,5.426300,5.386600,5.423700,5.423700,0
2014-02-28,5.409500,5.428100,5.345200,5.409400,5.409400,0
2014-03-03,5.352400,5.396100,5.345200,5.351500,5.351500,0
2014-03-04,5.393000,5.419600,5.356700,5.397900,5.397900,0
2014-03-05,5.381400,5.403700,5.372500,5.379200,5.379200,0
2014-03-06,5.380400,5.435400,5.378300,5.380700,5.380700,0
2014-03-07,5.437900,5.447600,5.418300,5.437500,5.437500,0
2014-03-10,5.418000,5.419300,5.382200,5.415900,5.415900,0
2014-03-11,5.372600,5.394300,5.365100,5.371800,5.371800,0
2014-03-12,5.336900,5.357100,5.328200,5.334700,5.334700,0
2014-03-13,5.350800,5.396100,5.350800,5.349800,5.349800,0
2014-03-14,5.381400,5.411800,5.375400,5.388500,5.388500,0
2014-03-17,5.387800,5.427600,5.382000,5.389100,5.389100,0
2014-03-18,5.404800,5.457500,5.396500,5.405800,5.405800,0
2014-03-19,5.434400,5.453800,5.419300,5.433600,5.433600,0
2014-03-20,5.450100,5.499400,5.438700,5.450800,5.450800,0
2014-03-21,5.477300,5.530800,5.475500,5.477400,5.477400,0
2014-03-24,5.500600,5.534900,5.475700,5.501000,5.501000,0
2014-03-25,5.496300,5.535400,5.487800,5.494700,5.494700,0
2014-03-26,5.524500,5.589600,5.519400,5.523900,5.523900,0
2014-03-27,5.573100,5.608100,5.541400,5.573100,5.573100,0
2014-03-28,5.561600,5.579400,5.531800,5.559400,5.559400,0
2014-03-31,5.551600,5.561600,5.518400,5.556200,5.556200,0
2014-04-01,5.546800,5.561100,5.504900,5.547100,5.547100,0
2014-04-02,5.524200,5.532700,5.503300,5.523300,5.523300,0
2014-04-03,5.522200,5.546200,5.496600,5.520600,5.520600,0
2014-04-04,5.543400,5.583000,5.532100,5.540700,5.540700,0
2014-04-07,5.563500,5.576800,5.549000,5.564000,5.564000,0
2014-04-08,5.548600,5.588900,5.547800,5.548800,5.548800,0
2014-04-09,5.583900,5.607300,5.562200,5.583700,5.583700,0
2014-04-10,5.562900,5.622600,5.560700,5.563900,5.563900,0
2014-04-11,5.567100,5.597300,5.545500,5.567000,5.567000,0
2014-04-14,5.578600,5.622200,5.576000,5.578100,5.578100,0
2014-04-15,5.608600,5.616300,5.559200,5.607900,5.607900,0
2014-04-16,5.559900,5.607800,5.556300,5.559100,5.559100,0
2014-04-17,5.599200,5.605100,5.574200,5.597900,5.597900,0
2014-04-18,5.583600,5.592600,5.578400,5.582400,5.582400,0
2014-04-21,5.582800,5.608100,5.567900,5.582000,5.582000,0
2014-04-22,5.597800,5.610600,5.585700,5.596700,5.596700,0
2014-04-23,5.609900,5.615000,5.538600,5.610200,5.610200,0
2014-04-24,5.564200,5.570000,5.544500,5.562900,5.562900,0
2014-04-25,5.552100,5.579200,5.545100,5.553200,5.553200,0
2014-04-28,5.570000,5.596500,5.550300,5.568300,5.568300,0
2014-04-29,5.551600,5.565500,5.529900,5.551400,5.551400,0
2014-04-30,5.566100,5.583900,5.515200,5.567700,5.567700,0
2014-05-01,5.513900,5.529300,5.500300,5.516400,5.516400,0
2014-05-02,5.514300,5.526100,5.483900,5.513500,5.513500,0
2014-05-05,5.503500,5.525200,5.495600,5.501200,5.501200,0
2014-05-06,5.526100,5.542400,5.502300,5.524100,5.524100,0
2014-05-07,5.534400,5.542800,5.499100,5.534100,5.534100,0
2014-05-08,5.508100,5.543500,5.490800,5.508800,5.508800,0
2014-05-09,5.523600,5.538300,5.498700,5.524000,5.524000,0
2014-05-12,5.527300,5.550900,5.524700,5.527000,5.527000,0
2014-05-13,5.539700,5.558100,5.516400,5.539500,5.539500,0
2014-05-14,5.540900,5.572300,5.540900,5.540900,5.540900,0
2014-05-15,5.548100,5.575700,5.533000,5.548600,5.548600,0
2014-05-16,5.560500,5.572000,5.550800,5.561500,5.561500,0
2014-05-19,5.553200,5.560100,5.535100,5.553900,5.553900,0
2014-05-20,5.534900,5.536800,5.488800,5.535900,5.535900,0
2014-05-21,5.494900,5.506200,5.483100,5.494400,5.494400,0
2014-05-22,5.491800,5.517700,5.482700,5.491800,5.491800,0
2014-05-23,5.485800,5.507800,5.481500,5.485000,5.485000,0
2014-05-26,5.510100,5.513000,5.499500,5.510200,5.510200,0
2014-05-27,5.515000,5.524600,5.504600,5.513200,5.513200,0
2014-05-28,5.514100,5.516300,5.485700,5.513700,5.513700,0
2014-05-29,5.502800,5.553700,5.497000,5.506100,5.506100,0
2014-05-30,5.553600,5.574200,5.549400,5.553600,5.553600,0
2014-06-02,5.558100,5.565900,5.522700,5.557100,5.557100,0
2014-06-03,5.535700,5.576900,5.531100,5.534000,5.534000,0
2014-06-04,5.555800,5.575400,5.552700,5.555900,5.555900,0
2014-06-05,5.563000,5.600700,5.555700,5.562700,5.562700,0
2014-06-06,5.574800,5.595300,5.547200,5.576300,5.576300,0
2014-06-09,5.555500,5.581500,5.553200,5.548400,5.548400,0
2014-06-10,5.576900,5.599100,5.567300,5.576200,5.576200,0
2014-06-11,5.602500,5.633800,5.600600,5.603000,5.603000,0
2014-06-12,5.627700,5.650300,5.613900,5.626900,5.626900,0
2014-06-13,5.638700,5.644900,5.627200,5.639300,5.639300,0
2014-06-16,5.628400,5.643400,5.615700,5.628500,5.628500,0
2014-06-17,5.620300,5.622700,5.595900,5.621700,5.621700,0
2014-06-18,5.598600,5.633700,5.595900,5.599200,5.599200,0
2014-06-19,5.647800,5.767300,5.644700,5.645900,5.645900,0
2014-06-20,5.753400,5.791600,5.744700,5.753500,5.753500,0
2014-06-23,5.753000,5.792300,5.752000,5.753500,5.753500,0
2014-06-24,5.753500,5.762400,5.722700,5.753900,5.753900,0
2014-06-25,5.719900,5.772600,5.713100,5.721900,5.721900,0
2014-06-26,5.766600,5.794800,5.757100,5.767900,5.767900,0
2014-06-27,5.767900,5.791100,5.764100,5.769000,5.769000,0
2014-06-30,5.768000,5.795000,5.759500,5.769300,5.769300,0
2014-07-01,5.780900,5.857300,5.773100,5.779300,5.779300,0
2014-07-02,5.851100,5.852200,5.821700,5.850900,5.850900,0
2014-07-03,5.824300,5.846800,5.781300,5.824400,5.824400,0
2014-07-04,5.785900,5.816500,5.779200,5.787400,5.787400,0
2014-07-07,5.789600,5.805900,5.766100,5.790700,5.790700,0
2014-07-08,5.772500,5.821900,5.769800,5.773700,5.773700,0
2014-07-09,5.820200,5.822200,5.778200,5.820100,5.820100,0
2014-07-10,5.796300,5.801400,5.759300,5.794000,5.794000,0
2014-07-11,5.790600,5.802800,5.780800,5.790600,5.790600,0
2014-07-14,5.793400,5.812100,5.789500,5.794000,5.794000,0
2014-07-15,5.803600,5.826500,5.793400,5.804100,5.804100,0
2014-07-16,5.812500,5.823800,5.785000,5.814000,5.814000,0
2014-07-17,5.802800,5.814300,5.794600,5.801600,5.801600,0
2014-07-18,5.808800,5.821300,5.787700,5.808300,5.808300,0
2014-07-21,5.813900,5.835600,5.800500,5.812400,5.812400,0
2014-07-22,5.803800,5.826300,5.799100,5.803400,5.803400,0
2014-07-23,5.810400,5.855500,5.804300,5.807900,5.807900,0
2014-07-24,5.849900,5.867500,5.845800,5.849500,5.849500,0
2014-07-25,5.838700,5.852800,5.822400,5.839900,5.839900,0
2014-07-28,5.842300,5.857400,5.837300,5.844000,5.844000,0
2014-07-29,5.859500,5.867600,5.843900,5.859700,5.859700,0
2014-07-30,5.861700,5.870400,5.831900,5.862700,5.862700,0
2014-07-31,5.831200,5.854400,5.817300,5.829700,5.829700,0
2014-08-01,5.843300,5.854000,5.832100,5.843400,5.843400,0
2014-08-04,5.832600,5.859200,5.831000,5.832500,5.832500,0
2014-08-05,5.841800,5.855500,5.832200,5.843600,5.843600,0
2014-08-06,5.840100,5.876700,5.835900,5.840200,5.840200,0
2014-08-07,5.852800,5.860100,5.787600,5.853600,5.853600,0
2014-08-08,5.787400,5.796200,5.769900,5.786000,5.786000,0
2014-08-11,5.781400,5.796900,5.720600,5.783100,5.783100,0
2014-08-12,5.726700,5.734200,5.715100,5.725800,5.725800,0
2014-08-13,5.727300,5.746100,5.713700,5.728400,5.728400,0
2014-08-14,5.726700,5.732100,5.719400,5.726100,5.726100,0
2014-08-15,5.733100,5.746000,5.707200,5.734400,5.734400,0
2014-08-18,5.717500,5.745500,5.709200,5.718700,5.718700,0
2014-08-19,5.740000,5.755600,5.728900,5.739300,5.739300,0
2014-08-20,5.727200,5.752700,5.725800,5.730300,5.730300,0
2014-08-21,5.747000,5.750900,5.699700,5.747300,5.747300,0
2014-08-22,5.719500,5.740000,5.717300,5.718800,5.718800,0
2014-08-25,5.745200,5.761300,5.735200,5.745100,5.745100,0
2014-08-26,5.729400,5.760900,5.727100,5.730200,5.730200,0
2014-08-27,5.755000,5.782400,5.752100,5.754200,5.754200,0
2014-08-28,5.766700,5.792500,5.762200,5.768200,5.768200,0
2014-08-29,5.774600,5.792900,5.766500,5.775000,5.775000,0
2014-09-01,5.780600,5.799700,5.772100,5.780200,5.780200,0
2014-09-02,5.773700,5.776900,5.740500,5.775700,5.775700,0
2014-09-03,5.740400,5.819200,5.736000,5.741700,5.741700,0
2014-09-04,5.806300,5.869600,5.796900,5.806400,5.806400,0
2014-09-05,5.850100,5.893800,5.848500,5.849700,5.849700,0
2014-09-08,5.881000,5.900400,5.867900,5.880400,5.880400,0
2014-09-09,5.874100,5.885700,5.837700,5.873700,5.873700,0
2014-09-10,5.838500,5.842200,5.779000,5.837300,5.837300,0
2014-09-11,5.805900,5.840800,5.779500,5.805800,5.805800,0
2014-09-12,5.800100,5.801700,5.752600,5.801100,5.801100,0
2014-09-15,5.732200,5.790500,5.721400,5.732700,5.732700,0
2014-09-16,5.777000,5.816000,5.756300,5.778100,5.778100,0
2014-09-17,5.809900,5.818700,5.775800,5.811200,5.811200,0
2014-09-18,5.768500,5.774400,5.679400,5.769100,5.769100,0
2014-09-19,5.676900,5.697100,5.646800,5.677300,5.677300,0
2014-09-22,5.680300,5.680400,5.617300,5.679400,5.679400,0
2014-09-23,5.630300,5.660400,5.607000,5.630500,5.630500,0
2014-09-24,5.620400,5.674700,5.611700,5.620400,5.620400,0
2014-09-25,5.662500,5.670300,5.625600,5.664200,5.664200,0
2014-09-26,5.629300,5.661700,5.600500,5.627600,5.627600,0
2014-09-29,5.640500,5.644700,5.613000,5.642800,5.642800,0
2014-09-30,5.610200,5.642000,5.591800,5.613000,5.613000,0
2014-10-01,5.617200,5.631800,5.572300,5.616900,5.616900,0
2014-10-02,5.633300,5.674600,5.632500,5.635100,5.635100,0
2014-10-03,5.666900,5.687700,5.649100,5.667300,5.667300,0
2014-10-06,5.653500,5.683300,5.653300,5.653800,5.653800,0
2014-10-07,5.681500,5.715300,5.663500,5.680400,5.680400,0
2014-10-08,5.690100,5.700900,5.652200,5.689200,5.689200,0
2014-10-09,5.690600,5.709800,5.673600,5.689000,5.689000,0
2014-10-10,5.671600,5.706200,5.660300,5.671600,5.671600,0
2014-10-13,5.649200,5.698200,5.637600,5.649900,5.649900,0
2014-10-14,5.677400,5.737400,5.669600,5.678900,5.678900,0
2014-10-15,5.729400,5.797600,5.714100,5.730500,5.730500,0
2014-10-16,5.759500,5.810200,5.733700,5.756700,5.756700,0
2014-10-17,5.754000,5.762800,5.717800,5.752200,5.752200,0
2014-10-20,5.730300,5.787300,5.730300,5.730400,5.730400,0
2014-10-21,5.756800,5.791800,5.752000,5.754200,5.754200,0
2014-10-22,5.757500,5.823800,5.756300,5.759300,5.759300,0
2014-10-23,5.798600,5.827200,5.753700,5.798500,5.798500,0
2014-10-24,5.750000,5.811700,5.726400,5.749800,5.749800,0
2014-10-27,5.799100,5.824800,5.780900,5.796100,5.796100,0
2014-10-28,5.799600,5.878700,5.790200,5.795800,5.795800,0
2014-10-29,5.857300,5.922000,5.854100,5.856400,5.856400,0
2014-10-30,5.876400,5.932900,5.872800,5.875500,5.875500,0
2014-10-31,5.916100,5.968000,5.899400,5.912900,5.912900,0
2014-11-03,5.917300,5.952300,5.895500,5.918300,5.918300,0
2014-11-04,5.907000,6.010600,5.878800,5.908100,5.908100,0
2014-11-05,5.995600,6.029100,5.860300,5.998400,5.998400,0
2014-11-06,5.858200,5.897900,5.845600,5.858400,5.858400,0
2014-11-07,5.879100,5.914300,5.865100,5.878700,5.878700,0
2014-11-10,5.879600,5.899700,5.836600,5.878600,5.878600,0
2014-11-11,5.872900,5.913300,5.867400,5.874500,5.874500,0
2014-11-12,5.913200,5.920800,5.886900,5.913100,5.913100,0
2014-11-13,5.929300,5.940200,5.906000,5.931000,5.931000,0
2014-11-14,5.910300,5.921300,5.879600,5.910100,5.910100,0
2014-11-17,5.905700,5.929200,5.884900,5.903700,5.903700,0
2014-11-18,5.904300,5.914900,5.855800,5.907500,5.907500,0
2014-11-19,5.866200,5.879600,5.825400,5.865700,5.865700,0
2014-11-20,5.855200,5.861100,5.806100,5.854100,5.854100,0
2014-11-21,5.832400,5.899500,5.816800,5.833400,5.833400,0
2014-11-24,5.896800,5.907200,5.834800,5.897600,5.897600,0
2014-11-25,5.846600,5.857800,5.799100,5.847200,5.847200,0
2014-11-26,5.815500,5.832100,5.779400,5.815500,5.815500,0
2014-11-27,5.825800,5.928300,5.824300,5.825900,5.825900,0
2014-11-28,5.910700,5.977700,5.896300,5.908600,5.908600,0
2014-12-01,5.952900,5.965400,5.885600,5.951600,5.951600,0
2014-12-02,5.883700,5.938300,5.883500,5.884200,5.884200,0
2014-12-03,5.940600,5.942900,5.884900,5.941200,5.941200,0
2014-12-04,5.898400,5.950000,5.861000,5.901100,5.901100,0
2014-12-05,5.917500,5.991400,5.905200,5.917400,5.917400,0
2014-12-08,5.927000,5.963400,5.901800,5.929400,5.929400,0
2014-12-09,5.948400,5.948400,5.893300,5.948600,5.948600,0
2014-12-10,5.896900,6.015500,5.887100,5.899500,5.899500,0
2014-12-11,5.946100,6.047100,5.922000,5.950400,5.950400,0
2014-12-12,6.027300,6.120800,6.025300,6.029300,6.029300,0
2014-12-15,6.043200,6.107600,6.043200,6.040800,6.040800,0
2014-12-16,6.121600,6.487200,6.113600,6.123200,6.123200,0
2014-12-17,6.124900,6.193200,6.051800,6.120900,6.120900,0
2014-12-18,6.041000,6.093600,6.011700,6.040000,6.040000,0
2014-12-19,6.022700,6.056300,5.977500,6.023900,6.023900,0
2014-12-22,6.008500,6.069900,5.977600,5.998600,5.998600,0
2014-12-23,6.032900,6.042000,5.987900,6.033900,6.033900,0
2014-12-24,6.019100,6.103300,5.998200,6.027100,6.027100,0
2014-12-25,6.023600,6.039700,6.014400,6.036900,6.036900,0
2014-12-26,6.028600,6.089800,6.022800,6.033000,6.033000,0
2014-12-29,6.055800,6.122000,6.014200,6.055100,6.055100,0
2014-12-30,6.061400,6.116300,6.037100,6.060100,6.060100,0
2014-12-31,6.075000,6.134300,6.048100,6.072200,6.072200,0
2015-01-01,6.046200,6.104200,6.046200,6.090800,6.090800,0
2015-01-02,6.070700,6.152600,6.054300,6.084600,6.084600,0
2015-01-05,6.138500,6.189500,6.123700,6.138200,6.138200,0
2015-01-06,6.175000,6.310200,6.168500,6.181900,6.181900,0
2015-01-07,6.254300,6.329200,6.196700,6.256700,6.256700,0
2015-01-08,6.218600,6.251600,6.174800,6.219800,6.219800,0
2015-01-09,6.179500,6.283300,6.177100,6.179900,6.179900,0
2015-01-12,6.281700,6.327400,6.277800,6.281200,6.281200,0
2015-01-13,6.310300,6.353200,6.264900,6.309000,6.309000,0
2015-01-14,6.324700,6.340300,6.221600,6.325600,6.325600,0
2015-01-15,6.198700,6.384200,6.197700,6.204400,6.204400,0
2015-01-16,6.243800,6.358800,6.191400,6.259300,6.259300,0
2015-01-19,6.216000,6.317300,6.196200,6.216100,6.216100,0
2015-01-20,6.262900,6.276100,6.218200,6.259200,6.259200,0
2015-01-21,6.272000,6.310600,6.184500,6.272800,6.272800,0
2015-01-22,6.132400,6.207900,6.106900,6.136100,6.136100,0
2015-01-23,6.131700,6.205400,6.105300,6.138100,6.138100,0
2015-01-26,6.145500,6.173400,6.110100,6.143200,6.143200,0
2015-01-27,6.171600,6.200300,6.126700,6.166200,6.166200,0
2015-01-28,6.128400,6.216900,6.122400,6.126800,6.126800,0
2015-01-29,6.171500,6.190500,6.030400,6.176000,6.176000,0
2015-01-30,6.082600,6.100300,6.001950,6.084900,6.084900,0
2015-02-02,6.007400,6.031900,5.963190,6.006800,6.006800,0
2015-02-03,5.967100,5.983500,5.805000,5.965100,5.965100,0
2015-02-04,5.843100,5.918500,5.837600,5.847600,5.847600,0
2015-02-05,5.917800,5.948100,5.853460,5.909720,5.909720,0
2015-02-06,5.861000,5.920900,5.848670,5.857900,5.857900,0
2015-02-09,5.905900,5.978700,5.889030,5.907300,5.907300,0
2015-02-10,5.923000,5.951000,5.827200,5.916720,5.916720,0
2015-02-11,5.896900,5.904700,5.862200,5.894500,5.894500,0
2015-02-12,5.921500,5.939000,5.830200,5.922200,5.922200,0
2015-02-13,5.924700,5.938600,5.859980,5.926400,5.926400,0
2015-02-16,5.883300,5.900400,5.859800,5.880600,5.880600,0
2015-02-17,5.879300,5.911400,5.860680,5.878600,5.878600,0
2015-02-18,5.875300,5.887100,5.842200,5.872700,5.872700,0
2015-02-19,5.874500,5.918900,5.850600,5.875000,5.875000,0
2015-02-20,5.913000,5.973200,5.892270,5.912500,5.912500,0
2015-02-23,5.914700,5.956900,5.890800,5.915300,5.915300,0
2015-02-24,5.942300,5.947100,5.894200,5.944000,5.944000,0
2015-02-25,5.940200,6.004600,5.939900,5.940500,5.940500,0
2015-02-26,5.938500,5.989900,5.904800,5.939700,5.939700,0
2015-02-27,5.968200,6.005300,5.948350,5.970300,5.970300,0
2015-03-02,5.974700,5.984300,5.946400,5.974000,5.974000,0
2015-03-03,5.963000,6.038800,5.961400,5.961180,5.961180,0
2015-03-04,6.022100,6.112900,6.010450,6.021000,6.021000,0
2015-03-05,6.077600,6.107100,6.004320,6.078200,6.078200,0
2015-03-06,6.006300,6.106600,6.002900,6.007900,6.007900,0
2015-03-09,6.091600,6.124600,6.065900,6.093200,6.093200,0
2015-03-10,6.100000,6.192600,6.080650,6.102300,6.102300,0
2015-03-11,6.178300,6.237600,6.153910,6.178000,6.178000,0
2015-03-12,6.233790,6.256510,6.198610,6.234470,6.234470,0
2015-03-13,6.242430,6.276280,6.222260,6.242130,6.242130,0
2015-03-16,6.247040,6.330000,6.241140,6.242850,6.242850,0
2015-03-17,6.315800,6.375100,6.297700,6.316300,6.316300,0
2015-03-18,6.332700,6.419700,6.306500,6.332300,6.332300,0
2015-03-19,6.370400,6.423800,6.158400,6.366200,6.366200,0
2015-03-20,6.190000,6.248000,6.182380,6.189200,6.189200,0
2015-03-23,6.243000,6.283000,6.179800,6.243800,6.243800,0
2015-03-24,6.208800,6.223700,6.173680,6.207800,6.207800,0
2015-03-25,6.185900,6.190800,6.148700,6.186600,6.186600,0
2015-03-26,6.138800,6.177100,6.087200,6.141300,6.141300,0
2015-03-27,6.188600,6.251500,6.160900,6.183470,6.183470,0
2015-03-30,6.162500,6.181000,6.091000,6.163700,6.163700,0
2015-03-31,6.130500,6.186000,6.119000,6.130500,6.130500,0
2015-04-01,6.136500,6.169500,6.094900,6.135500,6.135500,0
2015-04-02,6.098600,6.099800,6.017500,6.098510,6.098510,0
2015-04-03,6.059100,6.104200,6.044280,6.057100,6.057100,0
2015-04-06,6.048600,6.087000,6.030700,6.048800,6.048800,0
2015-04-07,6.025900,6.197100,6.013150,6.025900,6.025900,0
2015-04-08,6.160400,6.205900,6.152700,6.164300,6.164300,0
2015-04-09,6.185100,6.249700,6.178800,6.187600,6.187600,0
2015-04-10,6.227810,6.252500,6.203600,6.230300,6.230300,0
2015-04-13,6.215400,6.220200,6.115400,6.217200,6.217200,0
2015-04-14,6.131800,6.161100,6.043620,6.130700,6.130700,0
2015-04-15,6.055300,6.064610,6.011100,6.055000,6.055000,0
2015-04-16,5.993600,6.106100,5.985200,5.994300,5.994300,0
2015-04-17,6.033600,6.097600,6.011520,6.035400,6.035400,0
2015-04-20,6.114900,6.137200,6.060200,6.115200,6.115200,0
2015-04-21,6.079000,6.111900,6.063800,6.081500,6.081500,0
2015-04-22,6.075500,6.142900,6.063600,6.075300,6.075300,0
2015-04-23,6.119800,6.147000,6.091900,6.121200,6.121200,0
2015-04-24,6.090200,6.108400,6.063200,6.093200,6.093200,0
2015-04-27,6.097900,6.101500,6.052200,6.091170,6.091170,0
2015-04-28,6.081400,6.145000,6.069600,6.082400,6.082400,0
2015-04-29,6.112720,6.122900,6.024030,6.114900,6.114900,0
2015-04-30,6.014400,6.032800,5.915700,6.014800,6.014800,0
2015-05-01,5.957100,5.961700,5.917800,5.955200,5.955200,0
2015-05-04,5.953000,5.958300,5.921300,5.955400,5.955400,0
2015-05-05,5.946600,6.037000,5.928100,5.945700,5.945700,0
2015-05-06,6.012700,6.030900,5.920100,6.014500,6.014500,0
2015-05-07,5.904620,5.939900,5.809300,5.908600,5.908600,0
2015-05-08,5.894400,5.929300,5.867250,5.894000,5.894000,0
2015-05-11,5.930690,5.989400,5.917500,5.930700,5.930700,0
2015-05-12,5.971230,5.991800,5.936500,5.977900,5.977900,0
2015-05-13,5.979100,5.994800,5.941950,5.974800,5.974800,0
2015-05-14,5.994700,6.021400,5.933100,5.993300,5.993300,0
2015-05-15,5.960700,5.962100,5.883300,5.962200,5.962200,0
2015-05-18,5.884400,5.910900,5.860870,5.885930,5.885930,0
